Xposition,Yposition,aVtemperature,aVthirst,aVfood,aVpredator,aVpeer,TFtemperature,TFthirst,TFfood,TFpredator,TFpeer,Grad_Temp
3.1989377971339586e-08,-0.009500009081042548,1.0,0.7632000000000041,0.963200000000004,0.00015800431608226697,0.38160000000000205,0.03039800388780981,0.08010380638324625,0.07281252685676749,0.02518588223133099,1.0,0.9161176054989788
3.1989377971339586e-08,-0.009500009081042548,1.0,0.7610000000000043,0.9610000000000043,8.433053916838995e-06,0.38050000000000217,0.002097325973704972,0.05397810170964259,0.11673521566365533,0.14295082784653407,1.0,0.9126873941276624
3.1989377971339586e-08,-0.009500009081042548,1.0,0.7588000000000046,0.9588000000000045,1.4424213953418934e-05,0.3794000000000023,0.21960304413447612,0.19177758240095205,0.1215890640495328,0.012808081107418316,1.0,0.909208271790055
3.198935947936134e-08,-0.009500003315580135,1.0,0.7566000000000048,0.9566000000000048,4.146553455246765e-05,0.3783000000000024,0.32862968942064924,0.3477724089081241,0.17558161814324535,0.25544358897685654,1.0,0.905684615371843
3.198935947936134e-08,-0.009500003315580135,1.0,0.7544000000000051,0.954400000000005,0.00018162703372300796,0.37720000000000253,0.07284652400329346,0.3926251740290566,0.25819356595993526,-0.0,1.0,0.9021205187067395
3.198935947936134e-08,-0.009500003315580135,1.0,0.7522000000000053,0.9522000000000053,0.0002881110592907611,0.48610000000000275,0.45987338581200266,0.7218451703360937,0.7364000556100878,-0.0,1.0,0.8985197886853435
3.198935379886585e-08,-0.009500001276584005,1.0,0.7500000000000056,0.9500000000000055,0.00031142755831780114,0.595000000000003,0.3671797500652405,0.05970493071055654,0.3518549722403444,0.3142672125033194,1.0,0.8948856585347872
3.198935379886585e-08,-0.009500001276584005,1.0,0.7478000000000058,0.9478000000000057,0.0012529177186365401,0.7039000000000032,-0.0,0.37385270392434133,-0.0,0.06018457551079157,1.0,0.8912216070051436
3.198935379886585e-08,-0.009500001276584005,1.0,0.745600000000006,0.945600000000006,0.0035455831871219583,0.8128000000000034,-0.0,0.16122976069718747,0.11408040361987504,0.10361198549408061,1.0,0.88753065918559
3.198935082179414e-08,-0.009500000555478824,1.0,0.7434000000000063,0.9434000000000062,0.010562104352066358,0.9217000000000036,0.054847053931831626,0.2619495809753846,-0.0,-0.0,1.0,0.8838155321944533
3.198935082179414e-08,-0.009500000555478824,1.0,0.7412000000000065,0.9412000000000065,0.0287267479860659,1.0,-0.0,0.2054201094633943,0.23566106618480714,-0.0,1.0,0.8800787004333386
3.198935082179414e-08,-0.009500000555478824,1.0,0.7390000000000068,0.9390000000000067,0.05534673739982855,1.0,0.09168932029052644,0.16661070222303442,0.2878192028148335,0.02295937336315816,1.0,0.876322410686511
3.198934917364483e-08,-0.009500000300454925,1.0,0.736800000000007,0.936800000000007,0.08413239201145215,1.0,0.14181910772179107,0.1142144128360554,0.14072485876553964,-0.0,1.0,0.8725486977487512
3.198934917364483e-08,-0.009500000300454925,1.0,0.7346000000000072,0.9346000000000072,0.10536417131092224,1.0,0.016447031948859894,0.1382532126688571,0.38426741806357284,0.01600117819168202,1.0,0.8687594001541538
3.198934917364483e-08,-0.009500000300454925,1.0,0.7324000000000075,0.9324000000000074,0.11926679268150762,1.0,0.1326543970822007,-0.0,0.20139496363340287,0.16365697210925678,1.0,0.8649561756760797
3.19893495137443e-08,-0.009500000210263947,1.0,0.7302000000000077,0.9302000000000077,0.11483259557333561,0.9989000000000001,0.2004117007141242,0.47744465359585586,0.3235234212968409,-0.0,1.0,0.8611405163520404
3.19893495137443e-08,-0.009500000210263947,1.0,0.728000000000008,0.9280000000000079,0.10987792872879587,0.9978000000000002,0.021292435629540446,0.11781800918321728,0.24026462876082338,-0.0,1.0,0.8573137628571382
3.19893495137443e-08,-0.009500000210263947,1.0,0.7258000000000082,0.9258000000000082,0.10409733644148282,0.9967000000000004,0.114281644931759,0.22668865620995304,0.26699936366057536,-0.0,1.0,0.853477118106965
6.504070422474703e-05,0.01630389838511951,1.0,0.7236000000000085,0.9236000000000084,0.10119187764977955,0.9956000000000005,0.16737429752625665,0.3445025950909441,0.16650650838265202,-0.0,1.0,0.8496316600168369
6.504070422474703e-05,0.01630389838511951,1.0,0.7214000000000087,0.9214000000000087,0.10834760239787737,0.9945000000000006,0.42003569529977985,0.19934999032523493,0.29197711667634607,0.1223851562675072,1.0,0.8457783533804554
6.504070422474703e-05,0.01630389838511951,1.0,0.7192000000000089,0.9192000000000089,0.12030343757196946,0.9934000000000007,0.1262084680494506,0.43346087112116694,0.08378852817195678,0.12147925249167099,1.0,0.8419180608589724
-0.0024300200727317258,0.06282714697456226,1.0,0.7172000000000092,0.9172000000000091,0.13577705255083053,0.9924000000000008,0.0466121261226488,0.24748508991693038,0.05136143605259359,0.09113936102197327,1.0,0.8380515530923605
-0.0024300200727317258,0.06282714697456226,1.0,0.7150000000000094,0.9150000000000094,0.15263597923692782,0.991300000000001,0.29847245281811047,0.0723835511402834,0.22685048290903104,0.561148678784557,1.0,0.8341795179602378
-0.0024300200727317258,0.06282714697456226,1.0,0.7128000000000096,0.9128000000000096,0.16707247983069645,0.9902000000000011,-0.0,0.3715917218843249,0.3998155488791584,0.12762082265432434,1.0,0.8303025690299355
-0.010655010947126202,0.12101739492935475,1.0,0.7104000000000099,0.9104000000000099,0.17149459615801305,0.9890000000000012,0.015520381107154303,0.3176683098024968,0.14277269836748893,0.48323802889435935,1.0,0.826421253236589
-0.010655010947126202,0.12101739492935475,1.0,0.7084000000000101,0.9084000000000101,0.18137469196327824,0.9880000000000013,0.15827679542488757,0.06875703580086201,0.05854588437933223,0.3383195403322274,1.0,0.8225360578441769
-0.010655010947126202,0.12101739492935475,1.0,0.7062000000000104,0.9062000000000103,0.20881825729943182,0.9869000000000014,0.06270726765137506,0.17745229508356888,0.06664696374818305,-0.0,1.0,0.8186474167383859
-0.018620788601146663,0.18545754160091657,1.0,0.7040000000000106,0.9040000000000106,0.2364107021039848,0.9858000000000016,0.04709612269215211,0.037453198798324226,0.04194231751885403,0.008399854953113649,1.0,0.8147557161024943
-0.018620788601146663,0.18545754160091657,1.0,0.7018000000000109,0.9018000000000108,0.25055094974490977,0.9847000000000017,0.03368944468321555,0.16565939512294098,0.1212455666231737,0.06515122004158912,1.0,0.8108612995265746
-0.018620788601146663,0.18545754160091657,1.0,0.6996000000000111,0.8996000000000111,0.2763819015231273,0.9836000000000018,0.026533096718519004,0.03843361588654095,0.2114255700713458,-0.0,1.0,0.8069644725985686
-0.02286043495465963,0.23578928606691885,1.0,0.6974000000000113,0.8974000000000113,0.309889030305678,0.9825000000000019,0.2212099152202248,0.061146243832983865,0.11858185004974073,0.06940940163338175,1.0,0.8030655070234549
-0.02286043495465963,0.23578928606691885,1.0,0.6952000000000116,0.8952000000000115,0.3586704371596615,0.981400000000002,0.19294783010588737,0.15021394754472475,0.00693705497142387,0.2549528639668708,1.0,0.7991645824518353
-0.02286043495465963,0.23578928606691885,1.0,0.6930000000000118,0.8930000000000118,0.39443745289881965,0.9803000000000022,0.5450100890031375,0.01260187003363256,0.1086788989476298,0.24559851965872714,1.0,0.7952616969995245
-0.02898508666502276,0.2868224333341672,1.0,0.6908000000000121,0.890800000000012,0.4351674212583582,0.9792000000000023,0.9497498985293837,0.22944271627294152,0.09090237703518612,0.4736994290800015,1.0,0.7913573182515172
-0.02898508666502276,0.2868224333341672,1.0,0.6886000000000123,0.8886000000000123,0.4895396257502145,0.9781000000000024,0.43628830974791133,0.13760605179240415,0.2587900723320803,0.19195034908600547,1.0,0.7874516155906697
-0.02898508666502276,0.2868224333341672,1.0,0.6864000000000126,0.8864000000000125,0.5260452052627925,0.9770000000000025,0.3608844993862313,0.09933687504836795,0.1637790270143916,-0.0,1.0,0.7835447394551317
-0.04363287482640937,0.33393912980859314,1.0,0.6842000000000128,0.8842000000000128,0.5697842415668419,0.9759000000000027,0.7445220076806861,0.20321374399146908,0.816571212397417,0.17465776170007116,1.0,0.7796368234376213
-0.04363287482640937,0.33393912980859314,1.0,0.682000000000013,0.882000000000013,0.6152369728859228,0.9748000000000028,1.0,-0.0,0.6587406164029836,0.02238241522880663,0.5408182016487793,0.775727986156425
-0.04363287482640937,0.33393912980859314,1.0,0.6798000000000133,0.8798000000000132,0.6610572563207034,0.9737000000000029,1.0,0.7623655364654681,0.4397620233125087,0.21282576762489092,0.019002247037956044,0.7718183329220096
-0.06503594564028731,0.39012435388627315,1.0,0.6776000000000135,0.8776000000000135,0.6948699223597681,0.972600000000003,0.23236372426269572,0.327704560262563,0.6724473936151053,1.0,0.9639471342322172,0.7679079572208428
-0.06503594564028731,0.39012435388627315,1.0,0.6754000000000138,0.8754000000000137,0.7180615626051193,0.9715000000000031,0.06628070396722967,0.04615458050537076,1.0,0.44906105803271745,0.8632824591706,0.7639969420358913
-0.06503594564028731,0.39012435388627315,1.0,0.673200000000014,0.873200000000014,0.7409937667788503,0.9704000000000033,0.2394774712014349,0.23488082423917417,1.0,0.7486168792700855,0.8740505508472104,0.7600853610213186
-0.08411678518603681,0.43870984746637903,1.0,0.6710000000000143,0.8710000000000142,0.771126960533513,0.9693000000000034,0.21601436314972386,-0.0,0.589883218344123,0.09989996823647528,1.0,0.7561732795471258
-0.08411678518603681,0.43870984746637903,1.0,0.6688000000000145,0.8688000000000144,0.8035675079244874,0.9682000000000035,0.02078852343912106,0.11314681003900609,0.26032502940379887,0.2824179246187788,1.0,0.7522607556278478
-0.08411678518603681,0.43870984746637903,1.0,0.6666000000000147,0.8666000000000147,0.8308104883902815,0.9671000000000036,0.2323702737946794,-0.0,0.3254318369617237,0.5011449684684526,1.0,0.7483478407479599
-0.09925150773896868,0.4797033670798574,1.0,0.664400000000015,0.8644000000000149,0.8451091272891824,0.9660000000000037,0.2049752966757212,0.20642271736568,0.2545851985159657,0.27078153218941947,1.0,0.744434580595301
-0.09925150773896868,0.4797033670798574,1.0,0.6622000000000152,0.8622000000000152,0.8733323581729522,0.9649000000000039,0.04383508229599705,0.7998542130362263,0.7850573923716387,0.1666544629379802,1.0,0.7405210157126301
-0.11215598009214296,0.501005004392443,1.0,0.6600000000000155,0.8600000000000154,0.8994575481730397,0.963800000000004,0.16144082335847273,1.0,-0.0,0.2856240477671275,0.5656645535089015,0.7366071820763498
-0.11215598009214296,0.501005004392443,1.0,0.6578000000000157,0.8578000000000157,0.9238347120219135,0.9627000000000041,0.04991090392499047,1.0,0.10373306883796686,0.11160808809143045,0.33249826818664624,0.732693111610446
-0.11215598009214296,0.501005004392443,1.0,0.655600000000016,0.8556000000000159,0.9507922141311633,0.9616000000000042,0.14459912282854184,1.0,0.21039353185022347,0.09597281888191296,-0.0,0.728778832642835
-0.14267652705797773,0.5321076213081085,1.0,0.6534000000000162,0.8534000000000161,0.9744913906540712,0.9605000000000044,0.09763271516093579,1.0,0.33717354352097834,0.07807427999212278,0.04958962911857049,0.7248643703105188
-0.14267652705797773,0.5321076213081085,1.0,0.6512000000000164,0.8512000000000164,0.9888515940559179,1.0,0.22447560344441872,1.0,0.13770965769451604,-0.0,0.1464159759454332,0.7209497469192447
-0.14267652705797773,0.5321076213081085,1.0,0.6490000000000167,0.8490000000000166,0.9921278875442066,1.0,0.03881468959575451,1.0,-0.0,0.07390358587662216,0.45594855747918944,0.7170349822627553
-0.18575788712569966,0.5591264959840073,1.0,0.756800000000017,0.8468000000000169,0.993979527407798,1.0,0.023463873722986434,1.0,0.012844705616382913,0.1909967887837584,0.23700635653232657,0.7131200939061314
-0.18575788712569966,0.5591264959840073,1.0,0.8646000000000174,0.8446000000000171,0.9919286752103305,1.0,0.048300636238189365,1.0,0.0840013325285552,0.0037877007351706225,0.14883600161668478,0.7092050974372566
-0.18575788712569966,0.5591264959840073,0.9945000000000006,0.9724000000000177,0.8424000000000174,0.9852707781009286,1.0,0.06274862961439913,1.0,0.4493952345523637,0.2123579725091291,0.03962677530832255,0.7052900066899691
-0.22164857548788974,0.5703219299401194,0.9890000000000012,1.0,0.8402000000000176,0.9719448028127363,1.0,0.49813966055176123,1.0,0.35896933651317514,0.10610219106357595,-0.0,0.7013748339420769
-0.22164857548788974,0.5703219299401194,0.9835000000000018,1.0,0.8380000000000178,0.9505190938394885,1.0,0.10624965299542877,1.0,0.2568731697216953,0.2549893159399957,0.4428789617965079,0.697459414981329
-0.22164857548788974,0.5703219299401194,0.9780000000000024,1.0,0.8358000000000181,0.9285970049634443,1.0,-0.0,1.0,0.5690409086519557,0.4981909432526099,0.2112407328873419,0.6935437689777032
-0.2657140966131944,0.5708192924642225,0.972500000000003,1.0,0.8336000000000183,0.9045448336601363,1.0,-0.0,1.0,0.540966386603714,0.8382728808051502,0.2852366784545053,0.6896280686562196
-0.2657140966131944,0.5708192924642225,0.9670000000000036,1.0,0.8314000000000186,0.8892063549492116,1.0,0.1392463237570113,0.8940190815523649,0.20972644400761734,1.0,0.23500797899929374,0.6857123216342748
-0.2657140966131944,0.5708192924642225,0.9615000000000042,1.0,0.8292000000000188,0.8730394440773456,1.0,0.3882424160681774,0.4048874670262419,0.39689275786819944,0.36660645158683175,1.0,0.6817965346746913
-0.3036430407588407,0.5611333020095631,0.9560000000000048,1.0,0.827000000000019,0.8665349634539706,1.0,-0.0,0.008775213287810188,0.7471781847829844,0.2860211590408983,1.0,0.6778807137822932
-0.3036430407588407,0.5611333020095631,0.9505000000000055,1.0,0.8248000000000193,0.8622840278417477,1.0,-0.0,0.1326605639285566,0.051364896920174104,0.12224029603943103,1.0,0.6739648642895807
-0.3036430407588407,0.5611333020095631,0.9450000000000061,1.0,0.8226000000000195,0.8594152742719394,1.0,-0.0,-0.0,0.34283648178506765,0.5170557264629017,1.0,0.6700489909327291
-0.34116344478448346,0.5390839756560651,0.9395000000000067,1.0,0.8204000000000198,0.8602849732958496,1.0,0.12698619734642289,0.22466461757078132,0.16113323971413018,-0.0,1.0,0.6661330979190072
-0.34116344478448346,0.5390839756560651,0.9340000000000073,1.0,0.81820000000002,0.8623791117516848,1.0,-0.0,-0.0,0.17065181938916058,0.12396951870398173,1.0,0.6622171889865797
-0.34116344478448346,0.5390839756560651,0.9285000000000079,1.0,0.8160000000000203,0.8759808460790038,1.0,0.4179907036070974,0.15376866296339567,0.14767300848529877,0.13793240162726372,1.0,0.658301267457554
-0.36456402855007014,0.5108125031313094,0.9230000000000085,1.0,0.8138000000000205,0.8926888133153911,1.0,0.4967880430739746,-0.0,0.27921712905354773,0.12785143667010468,1.0,0.6543853362850367
-0.36456402855007014,0.5108125031313094,0.9175000000000091,1.0,0.8116000000000207,0.901133044315156,1.0,0.13399126397613237,0.22704223063506568,-0.0,0.19756344762801348,1.0,0.6504693980948683
-0.36456402855007014,0.5108125031313094,0.9120000000000097,1.0,0.809400000000021,0.9218062967592179,1.0,0.04428665217714169,0.05584274905695306,-0.0,0.44892678881225334,1.0,0.6465534552226476
-0.38234197513468277,0.47935520348046873,0.9065000000000103,1.0,0.8072000000000212,0.9292285478858696,1.0,0.059326530455866826,0.02474434981748187,0.04036345779282078,0.15615182131633637,1.0,0.6426375097465693
-0.38234197513468277,0.47935520348046873,0.9010000000000109,1.0,0.8050000000000215,0.9252088367644297,1.0,0.24870532355933275,-0.0,0.0822546897792348,0.08852754278478409,1.0,0.6387215635165501
-0.38234197513468277,0.47935520348046873,0.8950000000000116,1.0,0.8026000000000217,0.9115570179922932,1.0,0.16815490104269992,0.08104809707144334,-0.0,-0.0,1.0,0.6348056181800643
-0.399323832597957,0.4518411441941036,0.8895000000000122,1.0,0.800400000000022,0.8920200828081907,1.0,0.05320448732345758,0.10475835427203702,0.03553079385096285,0.01887108421746906,1.0,0.6308896752050593
-0.399323832597957,0.4518411441941036,0.8840000000000128,1.0,0.7982000000000222,0.8781903028078611,1.0,-0.0,0.05297180202595478,0.16226071531671726,0.039543224525411536,1.0,0.6269737359002798
-0.399323832597957,0.4518411441941036,0.8785000000000134,1.0,0.7960000000000225,0.8570780065686819,1.0,0.04532727184588864,0.2603778064413745,0.0730472896699814,0.06851144794865466,1.0,0.6230578014332954
-0.41791353227355604,0.41696524277466535,0.873000000000014,1.0,0.7938000000000227,0.8455660009150998,1.0,-0.0,0.2851832589602508,-0.0,-0.0,1.0,0.6191418728464911
-0.41791353227355604,0.41696524277466535,0.8675000000000146,1.0,0.791600000000023,0.8271897432433009,1.0,-0.0,0.21009850178349893,0.0011443045879324565,0.05196898040486114,1.0,0.615225951071249
-0.41791353227355604,0.41696524277466535,0.8620000000000152,1.0,0.7894000000000232,0.8208190843701556,1.0,-0.0,0.11564736769468378,0.0708241998521393,-0.0,1.0,0.6113100369405269
-0.4300578327859672,0.370963079254474,0.8565000000000158,0.9990000000000001,0.7872000000000234,0.8170647760202103,1.0,0.19954510373118392,-0.0,0.0019375844544238694,0.069365784960823,1.0,0.6073941312000162
-0.4300578327859672,0.370963079254474,0.8510000000000164,0.9968000000000004,0.7850000000000237,0.8148286126019102,1.0,0.1268301068417716,0.1473912388059084,0.3384012840395881,0.012923103185079875,1.0,0.603478234518036
-0.4300578327859672,0.370963079254474,0.845500000000017,0.9946000000000006,0.7828000000000239,0.8281280043313812,1.0,0.07598443332197351,0.0017632100936946335,0.24303615476716947,0.12377479935674299,1.0,0.5995623474943126
-0.43248343266339995,0.3141834062208959,0.8395000000000177,0.9922000000000009,0.7804000000000242,0.8391992101746173,1.0,0.11233006211333399,0.1886604972318059,0.5294566844273185,0.19177760984386846,1.0,0.5956461821473364
-0.43248343266339995,0.3141834062208959,0.8340000000000183,0.9900000000000011,0.7782000000000244,0.8455032815534833,1.0,0.23987108836358123,0.2541471449587597,0.18519309390488845,0.054337880909680315,1.0,0.5917299747895595
-0.43248343266339995,0.3141834062208959,0.8285000000000189,0.9878000000000013,0.7760000000000247,0.8550113411040632,1.0,0.16039873193610682,0.5799013824290079,0.17326212449660455,0.13816944533609907,1.0,0.5878137770744716
-0.4294997262485292,0.2645040393460906,0.8230000000000195,0.9856000000000016,0.7738000000000249,0.8638967237728833,1.0,0.2766652967943066,0.17537541865972336,-0.0,0.23175178015338682,1.0,0.5838975893908394
-0.4294997262485292,0.2645040393460906,0.8175000000000201,0.9834000000000018,0.7716000000000252,0.8568705654276713,1.0,0.26267186303823803,0.055200435700973556,0.16700775661822262,0.32894793406227907,1.0,0.5799814120898752
-0.4294997262485292,0.2645040393460906,0.8120000000000207,0.9812000000000021,0.7694000000000254,0.8537658884409702,1.0,0.08710740759794189,0.20878101400059204,0.5011492317763588,-0.0,1.0,0.5760652454895103
-0.4148014432691635,0.21759924080125007,0.8660000000000214,0.9788000000000023,0.7670000000000257,0.862090654759056,1.0,0.5228997998069732,-0.0,0.7754722989232327,0.027849337329194594,1.0,0.5721490898781849
-0.4148014432691635,0.21759924080125007,0.9705000000000221,0.9766000000000026,0.7648000000000259,0.8752620398919342,0.9989000000000001,0.024157360044294827,-0.0,0.4713088972656133,-0.0,1.0,0.5682329455182094
-0.4148014432691635,0.21759924080125007,1.0,0.9744000000000028,0.7626000000000261,0.9031726064993302,0.9978000000000002,0.42550221377116937,-0.0,0.005404477028680293,-0.0,1.0,0.564316812648746
-0.3894352507879542,0.17113476926481513,1.0,0.9722000000000031,0.7604000000000264,0.9264419919960964,0.9967000000000004,0.03371165549183126,0.36561035590074,-0.0,0.1768731689831954,1.0,0.5604006914884537
-0.3894352507879542,0.17113476926481513,1.0,0.9700000000000033,0.7582000000000266,0.9584159272664501,0.9956000000000005,0.44818631825345523,0.06748629145685797,0.21066230861893084,0.9992032447651732,1.0,0.556484582237833
-0.3894352507879542,0.17113476926481513,1.0,0.9678000000000035,0.7560000000000269,0.9785654685624777,0.9945000000000006,0.27486118173162266,0.0683376291156105,0.47507773670065523,0.45762933639558256,1.0,0.5525684850813071
-0.3565939692435694,0.13661547540783794,1.0,0.9656000000000038,0.7538000000000271,0.9901585334449412,0.9934000000000007,0.10834765758985491,-0.0,0.12063811417163942,0.02444225843211536,1.0,0.5486524001890664
-0.3565939692435694,0.13661547540783794,1.0,0.963400000000004,0.7516000000000274,0.9883786685207345,0.9923000000000008,0.6896624783144975,0.2989721005312852,0.015078265363399772,0.26231640805698114,1.0,0.5447363277187063
-0.3565939692435694,0.13661547540783794,1.0,0.9612000000000043,0.7494000000000276,0.9775268544572315,0.991200000000001,0.34603010860930555,0.015265873344958257,0.3944548871383165,0.14125536284716247,1.0,0.540820267816678
-0.32357360558642606,0.10718008190045322,1.0,0.9588000000000045,0.7470000000000279,0.9569683190423284,0.9900000000000011,0.12924508890200526,0.34708102120320466,0.20587312894408022,-0.0,1.0,0.536904220619577
-0.32357360558642606,0.10718008190045322,1.0,0.9566000000000048,0.7448000000000281,0.9296457352717928,0.9889000000000012,0.25934370086295105,0.397106510453668,0.007320975670021229,-0.0,1.0,0.5329881862552844
-0.32357360558642606,0.10718008190045322,1.0,0.954400000000005,0.7426000000000283,0.9022535676821306,0.9878000000000013,-0.0,0.10384569071782586,0.03203696696986811,0.077099636078168,1.0,0.5290721648439808
-0.3042369347895064,0.07868994365989458,1.0,0.9522000000000053,0.7404000000000286,0.8657631116902738,0.9867000000000015,0.20237241204705042,0.1788173179500396,0.1851622111277837,0.13201383263706187,1.0,0.5251561564990448
-0.3042369347895064,0.07868994365989458,1.0,0.9500000000000055,0.7382000000000288,0.8204595347773064,0.9856000000000016,0.13061657010975003,0.08574177799198185,0.1666981945420762,0.11325148531678925,1.0,0.5212401613278497
-0.3042369347895064,0.07868994365989458,1.0,0.9478000000000057,0.7360000000000291,0.760372352989726,0.9845000000000017,0.12881322503973275,0.18174328320397562,0.18678173753005095,0.06289252408343288,1.0,0.5173241794324714
-0.28794974698492914,0.044010477627362786,1.0,0.945600000000006,0.7338000000000293,0.6979591660171417,0.9834000000000018,0.2634679996783163,-0.0,0.09749425365493049,0.24123418154652268,1.0,0.5134082109103155
-0.28794974698492914,0.044010477627362786,1.0,0.9432000000000063,0.7314000000000296,0.6360213415015432,0.982200000000002,0.09706122159148227,0.0880382298324516,0.21293983040109815,0.08617915129571628,1.0,0.509492255854673
-0.28794974698492914,0.044010477627362786,1.0,0.9410000000000065,0.7292000000000298,0.5746768611974823,0.9811000000000021,0.059788474687730644,0.07793928892274855,0.005736059977538614,0.4566031236679426,1.0,0.5055763143552144
-0.2748018963099281,0.013358365543023627,1.0,0.9388000000000067,0.7270000000000301,0.5112307789241988,0.9800000000000022,0.4149026742128472,-0.0,0.05381570867790591,0.3124993839423451,1.0,0.5016603864984286
-0.2748018963099281,0.013358365543023627,1.0,0.936600000000007,0.7248000000000303,0.4529050478649544,0.9789000000000023,0.19529271200649756,0.13780143366904488,0.06016362071179436,0.3299024252630197,1.0,0.49774441050579754
-0.2748018963099281,0.013358365543023627,1.0,0.9344000000000072,0.7226000000000306,0.39144288573214936,0.9778000000000024,0.5003768699921773,0.2905150427524483,0.11567811497157907,0.21696402990029462,1.0,0.49382816995067746
-0.25621009214527046,-0.018020438326796083,1.0,0.9322000000000075,0.7204000000000308,0.3459352164107179,0.9767000000000026,0.46736847945584087,0.22705390225078553,0.015978318586369233,0.17296046570177645,1.0,0.4899119418096092
-0.25621009214527046,-0.018020438326796083,1.0,0.9300000000000077,0.718200000000031,0.27545227943911066,0.9756000000000027,0.13988442646566962,0.2583325404726314,-0.0,0.18769862174833368,1.0,0.4859957261537219
-0.25621009214527046,-0.018020438326796083,1.0,0.927800000000008,0.7160000000000313,0.22396468255854338,0.9745000000000028,0.11728936313517992,0.12326446568311718,0.03419659157828684,0.09029250335189108,1.0,0.4820795230524907
-0.23851571643843572,-0.050616911817881735,1.0,0.9256000000000082,0.7138000000000315,0.19068768220693624,0.9734000000000029,0.3762736654194229,0.13715498555949507,0.0171978325529484,0.05650386220309958,1.0,0.47816333257395005
-0.23851571643843572,-0.050616911817881735,1.0,0.9234000000000084,0.7116000000000318,0.16912503548932337,0.972300000000003,0.22036659205225032,0.25730872105443775,-0.0,0.03174107342291418,1.0,0.47424715478488283
-0.23851571643843572,-0.050616911817881735,1.0,0.9212000000000087,0.709400000000032,0.16424096071935426,0.9712000000000032,0.04052982290438093,0.3718284003191935,0.06323618407470698,0.17451246556087768,1.0,0.4703309897509892
